n_week,prod_0,prod_1,prod_2,prod_3,prod_4,prod_5,prod_6,prod_7,prod_8,prod_9,prod_10,prod_11,prod_12,prod_13,prod_14,prod_15
131,14.304347826086957,16.91304347826087,10.565217391304348,14.73913043478261,10.521739130434783,17.17391304347826,12.391304347826088,14.869565217391305,323.5727509993589,228.9773469951695,325.51606628920433,390.3736411206964,0.0,0.0,0.0,1474.5481075347764
132,14.333333333333334,21.0,11.4,10.733333333333333,13.466666666666667,11.266666666666667,10.266666666666667,11.8,197.64519980414892,151.9433451081386,205.98639474199183,305.3828808063117,0.0,0.0,0.0,1349.8903941356702
133,21.083333333333332,11.833333333333334,15.416666666666666,9.666666666666666,7.5,11.083333333333334,17.5,15.833333333333334,189.1453631629116,88.8791716952049,142.02187723072097,24.864541448593716,0.0,0.0,0.0,1258.1941600839054
134,13.727272727272727,14.318181818181818,12.818181818181818,9.227272727272727,17.90909090909091,14.0,11.363636363636363,12.681818181818182,161.11689980355752,115.65691968834493,352.3036049480451,175.1125708409141,0.0,0.0,0.0,999.6135544221984
135,13.787878787878787,17.09090909090909,8.818181818181818,7.909090909090909,8.818181818181818,15.878787878787879,13.303030303030303,8.727272727272727,253.424570494548,380.33396295745985,255.69683390008697,301.39036915258026,0.0,0.0,0.0,889.9521104756656
136,21.555555555555557,8.666666666666666,9.555555555555555,1.2222222222222223,6.777777777777778,14.777777777777779,15.777777777777779,18.0,284.8432302427697,229.82784631910624,83.2355050208754,234.8374484357073,0.0,0.0,0.0,890.6780099579584
137,7.2,5.6,11.0,18.8,7.2,20.2,16.0,12.2,123.45837219711493,91.52504767350902,243.94807357684095,120.22165780979904,0.0,0.0,0.0,796.9426695057552
138,8.357142857142858,9.5,13.547619047619047,10.714285714285714,10.619047619047619,11.523809523809524,10.166666666666666,10.547619047619047,225.98484774153707,293.7099155120507,169.560719926352,108.19378662628822,0.0,0.0,0.0,691.292738073298
139,6.117647058823529,12.411764705882353,14.647058823529411,13.764705882352942,15.294117647058824,16.705882352941178,13.411764705882353,10.0,375.4544622781105,276.0757311793411,403.30886974921447,181.04147801313385,0.0,0.0,0.0,782.8807182415921
140,13.941176470588236,20.058823529411764,14.235294117647058,4.764705882352941,12.529411764705882,10.470588235294118,10.588235294117647,10.705882352941176,223.79066407433203,174.13583534646435,96.28205191777657,179.53174836510357,0.0,0.0,0.0,782.4597641982375
141,13.421052631578947,23.0,3.6315789473684212,10.105263157894736,8.210526315789474,11.789473684210526,9.68421052631579,11.31578947368421,43.16203343417277,97.89478108203522,103.1364709770758,101.6913674471143,0.0,0.0,0.0,765.8743700486734
142,23.0,9.833333333333334,16.0,2.5,17.833333333333332,4.5,13.833333333333334,7.666666666666667,324.89976427191846,180.24499796108935,296.71677060415635,333.06005880028295,0.0,0.0,0.0,926.5814384744216
143,11.75,9.916666666666666,6.916666666666667,12.333333333333334,6.75,13.25,18.5,7.416666666666667,318.1776801441179,314.81272332373254,287.6948505310925,410.1073917575577,0.0,0.0,0.0,1081.4749938279383
144,5.461538461538462,6.461538461538462,10.615384615384615,10.307692307692308,6.0,6.461538461538462,10.615384615384615,3.6923076923076925,279.16990964945103,138.61459353794203,85.18940359585307,155.45512979900366,0.0,0.0,0.0,1197.773454793639
145,5.666666666666667,20.333333333333332,17.666666666666668,1.0,1.6666666666666667,25.0,7.333333333333333,9.333333333333334,5.917051827175083,293.69141530951606,162.31789440187936,0.0,0.0,0.0,0.0,1130.0960902083877
146,11.533333333333333,6.2,5.4,15.333333333333334,9.6,6.2,21.666666666666668,13.666666666666666,228.21098016228626,272.64510407139664,292.26705993003884,258.5012837318069,0.0,0.0,0.0,1468.360635881861
147,7.928571428571429,13.857142857142858,16.428571428571427,13.571428571428571,10.928571428571429,9.642857142857142,18.785714285714285,15.071428571428571,392.4715105335196,379.72470262847173,422.90017532968017,383.0152201526606,0.0,0.0,0.0,1510.4423782039814
148,13.142857142857142,12.142857142857142,6.428571428571429,12.285714285714286,12.714285714285714,7.285714285714286,7.285714285714286,16.714285714285715,392.7727616354171,232.7408677495781,234.82905850759133,210.66648133050336,0.0,0.0,0.0,1740.2032313555137
